"","mut","rec","seqnum","dualInf","rep","seq","simulated","geneconv","Condition","Method"
"328",0.001,0.001,100,0,5,"seq_28",FALSE,FALSE,"TN","GENECONV"
"329",0.001,0.001,100,0,5,"seq_29",FALSE,FALSE,"TN","GENECONV"
"330",0.001,0.001,100,0,5,"seq_30",FALSE,FALSE,"TN","GENECONV"
"331",0.001,0.001,100,0,5,"seq_31",FALSE,FALSE,"TN","GENECONV"
"332",0.001,0.001,100,0,5,"seq_32",FALSE,FALSE,"TN","GENECONV"
"333",0.001,0.001,100,0,5,"seq_33",FALSE,FALSE,"TN","GENECONV"
"334",0.001,0.001,100,0,5,"seq_34",FALSE,FALSE,"TN","GENECONV"
"335",0.001,0.001,100,0,5,"seq_35",FALSE,FALSE,"TN","GENECONV"
"336",0.001,0.001,100,0,5,"seq_36",FALSE,FALSE,"TN","GENECONV"
"337",0.001,0.001,100,0,5,"seq_37",FALSE,FALSE,"TN","GENECONV"
"338",0.001,0.001,100,0,5,"seq_38",FALSE,FALSE,"TN","GENECONV"
"339",0.001,0.001,100,0,5,"seq_39",FALSE,FALSE,"TN","GENECONV"
"340",0.001,0.001,100,0,5,"seq_40",FALSE,FALSE,"TN","GENECONV"
"341",0.001,0.001,100,0,5,"seq_41",FALSE,FALSE,"TN","GENECONV"
"342",0.001,0.001,100,0,5,"seq_42",FALSE,FALSE,"TN","GENECONV"
"343",0.001,0.001,100,0,5,"seq_43",FALSE,FALSE,"TN","GENECONV"
"344",0.001,0.001,100,0,5,"seq_44",FALSE,FALSE,"TN","GENECONV"
"345",0.001,0.001,100,0,5,"seq_45",FALSE,FALSE,"TN","GENECONV"
"346",0.001,0.001,100,0,5,"seq_46",FALSE,FALSE,"TN","GENECONV"
"347",0.001,0.001,100,0,5,"seq_47",FALSE,FALSE,"TN","GENECONV"
"348",0.001,0.001,100,0,5,"seq_48",FALSE,FALSE,"TN","GENECONV"
"349",0.001,0.001,100,0,5,"seq_49",FALSE,FALSE,"TN","GENECONV"
"350",0.001,0.001,100,0,5,"seq_50",FALSE,FALSE,"TN","GENECONV"
"351",0.001,0.001,100,0,5,"seq_51",FALSE,FALSE,"TN","GENECONV"
"352",0.001,0.001,100,0,5,"seq_52",FALSE,FALSE,"TN","GENECONV"
"353",0.001,0.001,100,0,5,"seq_53",FALSE,FALSE,"TN","GENECONV"
"354",0.001,0.001,100,0,5,"seq_54",FALSE,FALSE,"TN","GENECONV"
"355",0.001,0.001,100,0,5,"seq_55",FALSE,FALSE,"TN","GENECONV"
"356",0.001,0.001,100,0,5,"seq_56",FALSE,FALSE,"TN","GENECONV"
"357",0.001,0.001,100,0,5,"seq_57",FALSE,FALSE,"TN","GENECONV"
"358",0.001,0.001,100,0,5,"seq_58",FALSE,FALSE,"TN","GENECONV"
"359",0.001,0.001,100,0,5,"seq_59",FALSE,FALSE,"TN","GENECONV"
"360",0.001,0.001,100,0,5,"seq_60",FALSE,FALSE,"TN","GENECONV"
"361",0.001,0.001,100,0,5,"seq_61",FALSE,FALSE,"TN","GENECONV"
"362",0.001,0.001,100,0,5,"seq_62",FALSE,FALSE,"TN","GENECONV"
"363",0.001,0.001,100,0,5,"seq_63",FALSE,FALSE,"TN","GENECONV"
"364",0.001,0.001,100,0,5,"seq_64",FALSE,FALSE,"TN","GENECONV"
"365",0.001,0.001,100,0,5,"seq_65",FALSE,FALSE,"TN","GENECONV"
"366",0.001,0.001,100,0,5,"seq_66",FALSE,FALSE,"TN","GENECONV"
"367",0.001,0.001,100,0,5,"seq_67",FALSE,FALSE,"TN","GENECONV"
"368",0.001,0.001,100,0,5,"seq_68",FALSE,FALSE,"TN","GENECONV"
"369",0.001,0.001,100,0,5,"seq_69",FALSE,FALSE,"TN","GENECONV"
"370",0.001,0.001,100,0,5,"seq_70",FALSE,FALSE,"TN","GENECONV"
"371",0.001,0.001,100,0,5,"seq_71",FALSE,FALSE,"TN","GENECONV"
"372",0.001,0.001,100,0,5,"seq_72",FALSE,FALSE,"TN","GENECONV"
"373",0.001,0.001,100,0,5,"seq_73",FALSE,FALSE,"TN","GENECONV"
"374",0.001,0.001,100,0,5,"seq_74",FALSE,FALSE,"TN","GENECONV"
"375",0.001,0.001,100,0,5,"seq_75",FALSE,FALSE,"TN","GENECONV"
"376",0.001,0.001,100,0,5,"seq_76",FALSE,FALSE,"TN","GENECONV"
"377",0.001,0.001,100,0,5,"seq_77",FALSE,FALSE,"TN","GENECONV"
"378",0.001,0.001,100,0,5,"seq_78",FALSE,FALSE,"TN","GENECONV"
"379",0.001,0.001,100,0,5,"seq_79",FALSE,FALSE,"TN","GENECONV"
"380",0.001,0.001,100,0,5,"seq_80",FALSE,FALSE,"TN","GENECONV"
"381",0.001,0.001,100,0,5,"seq_81",FALSE,FALSE,"TN","GENECONV"
"382",0.001,0.001,100,0,5,"seq_82",FALSE,FALSE,"TN","GENECONV"
"383",0.001,0.001,100,0,5,"seq_83",FALSE,FALSE,"TN","GENECONV"
"384",0.001,0.001,100,0,5,"seq_84",FALSE,FALSE,"TN","GENECONV"
"385",0.001,0.001,100,0,5,"seq_85",FALSE,FALSE,"TN","GENECONV"
"386",0.001,0.001,100,0,5,"seq_86",FALSE,FALSE,"TN","GENECONV"
"387",0.001,0.001,100,0,5,"seq_87",FALSE,FALSE,"TN","GENECONV"
"388",0.001,0.001,100,0,5,"seq_88",FALSE,FALSE,"TN","GENECONV"
"389",0.001,0.001,100,0,5,"seq_89",FALSE,FALSE,"TN","GENECONV"
"390",0.001,0.001,100,0,5,"seq_90",FALSE,FALSE,"TN","GENECONV"
"391",0.001,0.001,100,0,5,"seq_91",FALSE,FALSE,"TN","GENECONV"
"392",0.001,0.001,100,0,5,"seq_92",FALSE,FALSE,"TN","GENECONV"
"393",0.001,0.001,100,0,5,"seq_93",FALSE,FALSE,"TN","GENECONV"
"394",0.001,0.001,100,0,5,"seq_94",FALSE,FALSE,"TN","GENECONV"
"395",0.001,0.001,100,0,5,"seq_95",FALSE,FALSE,"TN","GENECONV"
"396",0.001,0.001,100,0,5,"seq_96",FALSE,FALSE,"TN","GENECONV"
"397",0.001,0.001,100,0,5,"seq_97",FALSE,FALSE,"TN","GENECONV"
"398",0.001,0.001,100,0,5,"seq_98",FALSE,FALSE,"TN","GENECONV"
"399",0.001,0.001,100,0,5,"seq_99",FALSE,FALSE,"TN","GENECONV"
"400",0.001,0.001,100,0,5,"seq_100",FALSE,FALSE,"TN","GENECONV"
"401",0.01,0.1,100,1,2,"seq_1",FALSE,TRUE,"FP","GENECONV"
"402",0.01,0.1,100,1,2,"seq_2",FALSE,TRUE,"FP","GENECONV"
"403",0.01,0.1,100,1,2,"seq_3",FALSE,TRUE,"FP","GENECONV"
"404",0.01,0.1,100,1,2,"seq_4",FALSE,FALSE,"TN","GENECONV"
"405",0.01,0.1,100,1,2,"seq_5",FALSE,TRUE,"FP","GENECONV"
"406",0.01,0.1,100,1,2,"seq_6",FALSE,TRUE,"FP","GENECONV"
"407",0.01,0.1,100,1,2,"seq_7",FALSE,TRUE,"FP","GENECONV"
"408",0.01,0.1,100,1,2,"seq_8",FALSE,TRUE,"FP","GENECONV"
"409",0.01,0.1,100,1,2,"seq_9",FALSE,TRUE,"FP","GENECONV"
"410",0.01,0.1,100,1,2,"seq_10",FALSE,TRUE,"FP","GENECONV"
"411",0.01,0.1,100,1,2,"seq_11",FALSE,FALSE,"TN","GENECONV"
"412",0.01,0.1,100,1,2,"seq_12",FALSE,FALSE,"TN","GENECONV"
"413",0.01,0.1,100,1,2,"seq_13",FALSE,TRUE,"FP","GENECONV"
"414",0.01,0.1,100,1,2,"seq_14",FALSE,FALSE,"TN","GENECONV"
"415",0.01,0.1,100,1,2,"seq_15",FALSE,FALSE,"TN","GENECONV"
"416",0.01,0.1,100,1,2,"seq_16",FALSE,FALSE,"TN","GENECONV"
"417",0.01,0.1,100,1,2,"seq_17",FALSE,FALSE,"TN","GENECONV"
"418",0.01,0.1,100,1,2,"seq_18",FALSE,FALSE,"TN","GENECONV"
"419",0.01,0.1,100,1,2,"seq_19",FALSE,TRUE,"FP","GENECONV"
"420",0.01,0.1,100,1,2,"seq_20",FALSE,TRUE,"FP","GENECONV"
"421",0.01,0.1,100,1,2,"seq_21",FALSE,TRUE,"FP","GENECONV"
"422",0.01,0.1,100,1,2,"seq_22",FALSE,TRUE,"FP","GENECONV"
"423",0.01,0.1,100,1,2,"seq_23",FALSE,FALSE,"TN","GENECONV"
"424",0.01,0.1,100,1,2,"seq_24",FALSE,FALSE,"TN","GENECONV"
"425",0.01,0.1,100,1,2,"seq_25",FALSE,FALSE,"TN","GENECONV"
"426",0.01,0.1,100,1,2,"seq_26",FALSE,TRUE,"FP","GENECONV"
"427",0.01,0.1,100,1,2,"seq_27",FALSE,TRUE,"FP","GENECONV"
"428",0.01,0.1,100,1,2,"seq_28",FALSE,TRUE,"FP","GENECONV"
"429",0.01,0.1,100,1,2,"seq_29",FALSE,FALSE,"TN","GENECONV"
"430",0.01,0.1,100,1,2,"seq_30",FALSE,TRUE,"FP","GENECONV"
"431",0.01,0.1,100,1,2,"seq_31",FALSE,FALSE,"TN","GENECONV"
"432",0.01,0.1,100,1,2,"seq_32",FALSE,TRUE,"FP","GENECONV"
"433",0.01,0.1,100,1,2,"seq_33",TRUE,TRUE,"TP","GENECONV"
"434",0.01,0.1,100,1,2,"seq_34",FALSE,TRUE,"FP","GENECONV"
"435",0.01,0.1,100,1,2,"seq_35",FALSE,TRUE,"FP","GENECONV"
"436",0.01,0.1,100,1,2,"seq_36",FALSE,FALSE,"TN","GENECONV"
"437",0.01,0.1,100,1,2,"seq_37",FALSE,FALSE,"TN","GENECONV"
"438",0.01,0.1,100,1,2,"seq_38",FALSE,FALSE,"TN","GENECONV"
"439",0.01,0.1,100,1,2,"seq_39",FALSE,TRUE,"FP","GENECONV"
"440",0.01,0.1,100,1,2,"seq_40",TRUE,TRUE,"TP","GENECONV"
"441",0.01,0.1,100,1,2,"seq_41",FALSE,FALSE,"TN","GENECONV"
"442",0.01,0.1,100,1,2,"seq_42",FALSE,TRUE,"FP","GENECONV"
"443",0.01,0.1,100,1,2,"seq_43",FALSE,TRUE,"FP","GENECONV"
"444",0.01,0.1,100,1,2,"seq_44",FALSE,TRUE,"FP","GENECONV"
"445",0.01,0.1,100,1,2,"seq_45",FALSE,TRUE,"FP","GENECONV"
"446",0.01,0.1,100,1,2,"seq_46",TRUE,TRUE,"TP","GENECONV"
"447",0.01,0.1,100,1,2,"seq_47",FALSE,FALSE,"TN","GENECONV"
"448",0.01,0.1,100,1,2,"seq_48",FALSE,FALSE,"TN","GENECONV"
"449",0.01,0.1,100,1,2,"seq_49",FALSE,TRUE,"FP","GENECONV"
"450",0.01,0.1,100,1,2,"seq_50",TRUE,TRUE,"TP","GENECONV"
"451",0.01,0.1,100,1,2,"seq_51",FALSE,FALSE,"TN","GENECONV"
"452",0.01,0.1,100,1,2,"seq_52",FALSE,FALSE,"TN","GENECONV"
"453",0.01,0.1,100,1,2,"seq_53",TRUE,TRUE,"TP","GENECONV"
"454",0.01,0.1,100,1,2,"seq_54",FALSE,TRUE,"FP","GENECONV"
"455",0.01,0.1,100,1,2,"seq_55",FALSE,FALSE,"TN","GENECONV"
"456",0.01,0.1,100,1,2,"seq_56",TRUE,TRUE,"TP","GENECONV"
"457",0.01,0.1,100,1,2,"seq_57",FALSE,TRUE,"FP","GENECONV"
"458",0.01,0.1,100,1,2,"seq_58",FALSE,FALSE,"TN","GENECONV"
"459",0.01,0.1,100,1,2,"seq_59",FALSE,TRUE,"FP","GENECONV"
"460",0.01,0.1,100,1,2,"seq_60",FALSE,FALSE,"TN","GENECONV"
"461",0.01,0.1,100,1,2,"seq_61",TRUE,TRUE,"TP","GENECONV"
"462",0.01,0.1,100,1,2,"seq_62",TRUE,TRUE,"TP","GENECONV"
"463",0.01,0.1,100,1,2,"seq_63",FALSE,TRUE,"FP","GENECONV"
"464",0.01,0.1,100,1,2,"seq_64",FALSE,FALSE,"TN","GENECONV"
"465",0.01,0.1,100,1,2,"seq_65",FALSE,TRUE,"FP","GENECONV"
"466",0.01,0.1,100,1,2,"seq_66",FALSE,TRUE,"FP","GENECONV"
"467",0.01,0.1,100,1,2,"seq_67",FALSE,TRUE,"FP","GENECONV"
"468",0.01,0.1,100,1,2,"seq_68",TRUE,TRUE,"TP","GENECONV"
"469",0.01,0.1,100,1,2,"seq_69",FALSE,FALSE,"TN","GENECONV"
"470",0.01,0.1,100,1,2,"seq_70",FALSE,TRUE,"FP","GENECONV"
"471",0.01,0.1,100,1,2,"seq_71",FALSE,FALSE,"TN","GENECONV"
"472",0.01,0.1,100,1,2,"seq_72",FALSE,TRUE,"FP","GENECONV"
"473",0.01,0.1,100,1,2,"seq_73",FALSE,TRUE,"FP","GENECONV"
"474",0.01,0.1,100,1,2,"seq_74",FALSE,TRUE,"FP","GENECONV"
"475",0.01,0.1,100,1,2,"seq_75",FALSE,TRUE,"FP","GENECONV"
"476",0.01,0.1,100,1,2,"seq_76",TRUE,TRUE,"TP","GENECONV"
"477",0.01,0.1,100,1,2,"seq_77",FALSE,TRUE,"FP","GENECONV"
"478",0.01,0.1,100,1,2,"seq_78",TRUE,TRUE,"TP","GENECONV"
"479",0.01,0.1,100,1,2,"seq_79",FALSE,TRUE,"FP","GENECONV"
"480",0.01,0.1,100,1,2,"seq_80",FALSE,TRUE,"FP","GENECONV"
"481",0.01,0.1,100,1,2,"seq_81",FALSE,TRUE,"FP","GENECONV"
"482",0.01,0.1,100,1,2,"seq_82",TRUE,TRUE,"TP","GENECONV"
"483",0.01,0.1,100,1,2,"seq_83",FALSE,FALSE,"TN","GENECONV"
"484",0.01,0.1,100,1,2,"seq_84",FALSE,TRUE,"FP","GENECONV"
"485",0.01,0.1,100,1,2,"seq_85",TRUE,TRUE,"TP","GENECONV"
"486",0.01,0.1,100,1,2,"seq_86",TRUE,TRUE,"TP","GENECONV"
"487",0.01,0.1,100,1,2,"seq_87",FALSE,TRUE,"FP","GENECONV"
"488",0.01,0.1,100,1,2,"seq_88",FALSE,TRUE,"FP","GENECONV"
"489",0.01,0.1,100,1,2,"seq_89",FALSE,TRUE,"FP","GENECONV"
"490",0.01,0.1,100,1,2,"seq_90",FALSE,FALSE,"TN","GENECONV"
"491",0.01,0.1,100,1,2,"seq_91",TRUE,TRUE,"TP","GENECONV"
"492",0.01,0.1,100,1,2,"seq_92",FALSE,TRUE,"FP","GENECONV"
"493",0.01,0.1,100,1,2,"seq_93",FALSE,TRUE,"FP","GENECONV"
"494",0.01,0.1,100,1,2,"seq_94",TRUE,TRUE,"TP","GENECONV"
"495",0.01,0.1,100,1,2,"seq_95",FALSE,TRUE,"FP","GENECONV"
"496",0.01,0.1,100,1,2,"seq_96",FALSE,TRUE,"FP","GENECONV"
"497",0.01,0.1,100,1,2,"seq_97",FALSE,FALSE,"TN","GENECONV"
"498",0.01,0.1,100,1,2,"seq_98",FALSE,FALSE,"TN","GENECONV"
"499",0.01,0.1,100,1,2,"seq_99",FALSE,FALSE,"TN","GENECONV"
"500",0.01,0.1,100,1,2,"seq_100",FALSE,TRUE,"FP","GENECONV"
"501",1e-05,0.005,100,0,2,"seq_1",FALSE,FALSE,"TN","GENECONV"
"502",1e-05,0.005,100,0,2,"seq_2",FALSE,FALSE,"TN","GENECONV"
"503",1e-05,0.005,100,0,2,"seq_3",FALSE,FALSE,"TN","GENECONV"
"504",1e-05,0.005,100,0,2,"seq_4",FALSE,FALSE,"TN","GENECONV"
"505",1e-05,0.005,100,0,2,"seq_5",FALSE,FALSE,"TN","GENECONV"
"506",1e-05,0.005,100,0,2,"seq_6",FALSE,FALSE,"TN","GENECONV"
"507",1e-05,0.005,100,0,2,"seq_7",FALSE,FALSE,"TN","GENECONV"
"508",1e-05,0.005,100,0,2,"seq_8",FALSE,FALSE,"TN","GENECONV"
"509",1e-05,0.005,100,0,2,"seq_9",FALSE,FALSE,"TN","GENECONV"
"510",1e-05,0.005,100,0,2,"seq_10",FALSE,FALSE,"TN","GENECONV"
"511",1e-05,0.005,100,0,2,"seq_11",FALSE,FALSE,"TN","GENECONV"
"512",1e-05,0.005,100,0,2,"seq_12",FALSE,FALSE,"TN","GENECONV"
"513",1e-05,0.005,100,0,2,"seq_13",FALSE,FALSE,"TN","GENECONV"
"514",1e-05,0.005,100,0,2,"seq_14",FALSE,FALSE,"TN","GENECONV"
"515",1e-05,0.005,100,0,2,"seq_15",FALSE,FALSE,"TN","GENECONV"
"516",1e-05,0.005,100,0,2,"seq_16",FALSE,FALSE,"TN","GENECONV"
"517",1e-05,0.005,100,0,2,"seq_17",FALSE,FALSE,"TN","GENECONV"
"518",1e-05,0.005,100,0,2,"seq_18",FALSE,FALSE,"TN","GENECONV"
"519",1e-05,0.005,100,0,2,"seq_19",FALSE,FALSE,"TN","GENECONV"
"520",1e-05,0.005,100,0,2,"seq_20",FALSE,FALSE,"TN","GENECONV"
"521",1e-05,0.005,100,0,2,"seq_21",FALSE,FALSE,"TN","GENECONV"
"522",1e-05,0.005,100,0,2,"seq_22",FALSE,FALSE,"TN","GENECONV"
"523",1e-05,0.005,100,0,2,"seq_23",FALSE,FALSE,"TN","GENECONV"
"524",1e-05,0.005,100,0,2,"seq_24",FALSE,FALSE,"TN","GENECONV"
"525",1e-05,0.005,100,0,2,"seq_25",FALSE,FALSE,"TN","GENECONV"
"526",1e-05,0.005,100,0,2,"seq_26",FALSE,FALSE,"TN","GENECONV"
"527",1e-05,0.005,100,0,2,"seq_27",FALSE,FALSE,"TN","GENECONV"
"528",1e-05,0.005,100,0,2,"seq_28",FALSE,FALSE,"TN","GENECONV"
"529",1e-05,0.005,100,0,2,"seq_29",FALSE,FALSE,"TN","GENECONV"
"530",1e-05,0.005,100,0,2,"seq_30",FALSE,FALSE,"TN","GENECONV"
"531",1e-05,0.005,100,0,2,"seq_31",FALSE,FALSE,"TN","GENECONV"
"532",1e-05,0.005,100,0,2,"seq_32",FALSE,FALSE,"TN","GENECONV"
"533",1e-05,0.005,100,0,2,"seq_33",FALSE,FALSE,"TN","GENECONV"
"534",1e-05,0.005,100,0,2,"seq_34",FALSE,FALSE,"TN","GENECONV"
"535",1e-05,0.005,100,0,2,"seq_35",FALSE,FALSE,"TN","GENECONV"
"536",1e-05,0.005,100,0,2,"seq_36",FALSE,FALSE,"TN","GENECONV"
"537",1e-05,0.005,100,0,2,"seq_37",FALSE,FALSE,"TN","GENECONV"
"538",1e-05,0.005,100,0,2,"seq_38",FALSE,FALSE,"TN","GENECONV"
"539",1e-05,0.005,100,0,2,"seq_39",FALSE,FALSE,"TN","GENECONV"
"540",1e-05,0.005,100,0,2,"seq_40",FALSE,FALSE,"TN","GENECONV"
"541",1e-05,0.005,100,0,2,"seq_41",FALSE,FALSE,"TN","GENECONV"
"542",1e-05,0.005,100,0,2,"seq_42",FALSE,FALSE,"TN","GENECONV"
"543",1e-05,0.005,100,0,2,"seq_43",FALSE,FALSE,"TN","GENECONV"
"544",1e-05,0.005,100,0,2,"seq_44",FALSE,FALSE,"TN","GENECONV"
"545",1e-05,0.005,100,0,2,"seq_45",FALSE,FALSE,"TN","GENECONV"
"546",1e-05,0.005,100,0,2,"seq_46",FALSE,FALSE,"TN","GENECONV"
"547",1e-05,0.005,100,0,2,"seq_47",FALSE,FALSE,"TN","GENECONV"
"548",1e-05,0.005,100,0,2,"seq_48",FALSE,FALSE,"TN","GENECONV"
"549",1e-05,0.005,100,0,2,"seq_49",FALSE,FALSE,"TN","GENECONV"
"550",1e-05,0.005,100,0,2,"seq_50",FALSE,FALSE,"TN","GENECONV"
"551",1e-05,0.005,100,0,2,"seq_51",FALSE,FALSE,"TN","GENECONV"
"552",1e-05,0.005,100,0,2,"seq_52",FALSE,FALSE,"TN","GENECONV"
"553",1e-05,0.005,100,0,2,"seq_53",FALSE,FALSE,"TN","GENECONV"
"554",1e-05,0.005,100,0,2,"seq_54",FALSE,FALSE,"TN","GENECONV"
"555",1e-05,0.005,100,0,2,"seq_55",FALSE,FALSE,"TN","GENECONV"
"556",1e-05,0.005,100,0,2,"seq_56",FALSE,FALSE,"TN","GENECONV"
"557",1e-05,0.005,100,0,2,"seq_57",FALSE,FALSE,"TN","GENECONV"
"558",1e-05,0.005,100,0,2,"seq_58",FALSE,FALSE,"TN","GENECONV"
"559",1e-05,0.005,100,0,2,"seq_59",FALSE,FALSE,"TN","GENECONV"
"560",1e-05,0.005,100,0,2,"seq_60",FALSE,FALSE,"TN","GENECONV"
"561",1e-05,0.005,100,0,2,"seq_61",FALSE,FALSE,"TN","GENECONV"
"562",1e-05,0.005,100,0,2,"seq_62",FALSE,FALSE,"TN","GENECONV"
"563",1e-05,0.005,100,0,2,"seq_63",FALSE,FALSE,"TN","GENECONV"
"564",1e-05,0.005,100,0,2,"seq_64",FALSE,FALSE,"TN","GENECONV"
"565",1e-05,0.005,100,0,2,"seq_65",FALSE,FALSE,"TN","GENECONV"
"566",1e-05,0.005,100,0,2,"seq_66",FALSE,FALSE,"TN","GENECONV"
"567",1e-05,0.005,100,0,2,"seq_67",FALSE,FALSE,"TN","GENECONV"
"568",1e-05,0.005,100,0,2,"seq_68",FALSE,FALSE,"TN","GENECONV"
"569",1e-05,0.005,100,0,2,"seq_69",FALSE,FALSE,"TN","GENECONV"
"570",1e-05,0.005,100,0,2,"seq_70",FALSE,FALSE,"TN","GENECONV"
"571",1e-05,0.005,100,0,2,"seq_71",FALSE,FALSE,"TN","GENECONV"
"572",1e-05,0.005,100,0,2,"seq_72",FALSE,FALSE,"TN","GENECONV"
"573",1e-05,0.005,100,0,2,"seq_73",FALSE,FALSE,"TN","GENECONV"
"574",1e-05,0.005,100,0,2,"seq_74",FALSE,FALSE,"TN","GENECONV"
"575",1e-05,0.005,100,0,2,"seq_75",FALSE,FALSE,"TN","GENECONV"
"576",1e-05,0.005,100,0,2,"seq_76",FALSE,FALSE,"TN","GENECONV"
"577",1e-05,0.005,100,0,2,"seq_77",FALSE,FALSE,"TN","GENECONV"
"578",1e-05,0.005,100,0,2,"seq_78",FALSE,FALSE,"TN","GENECONV"
"579",1e-05,0.005,100,0,2,"seq_79",FALSE,FALSE,"TN","GENECONV"
"580",1e-05,0.005,100,0,2,"seq_80",FALSE,FALSE,"TN","GENECONV"
"581",1e-05,0.005,100,0,2,"seq_81",FALSE,FALSE,"TN","GENECONV"
"582",1e-05,0.005,100,0,2,"seq_82",FALSE,FALSE,"TN","GENECONV"
"583",1e-05,0.005,100,0,2,"seq_83",FALSE,FALSE,"TN","GENECONV"
"584",1e-05,0.005,100,0,2,"seq_84",FALSE,FALSE,"TN","GENECONV"
"585",1e-05,0.005,100,0,2,"seq_85",FALSE,FALSE,"TN","GENECONV"
"586",1e-05,0.005,100,0,2,"seq_86",FALSE,FALSE,"TN","GENECONV"
"587",1e-05,0.005,100,0,2,"seq_87",FALSE,FALSE,"TN","GENECONV"
"588",1e-05,0.005,100,0,2,"seq_88",FALSE,FALSE,"TN","GENECONV"
"589",1e-05,0.005,100,0,2,"seq_89",FALSE,FALSE,"TN","GENECONV"
"590",1e-05,0.005,100,0,2,"seq_90",FALSE,FALSE,"TN","GENECONV"
"591",1e-05,0.005,100,0,2,"seq_91",FALSE,FALSE,"TN","GENECONV"
"592",1e-05,0.005,100,0,2,"seq_92",FALSE,FALSE,"TN","GENECONV"
"593",1e-05,0.005,100,0,2,"seq_93",FALSE,FALSE,"TN","GENECONV"
"594",1e-05,0.005,100,0,2,"seq_94",FALSE,FALSE,"TN","GENECONV"
"595",1e-05,0.005,100,0,2,"seq_95",FALSE,FALSE,"TN","GENECONV"
"596",1e-05,0.005,100,0,2,"seq_96",FALSE,FALSE,"TN","GENECONV"
"597",1e-05,0.005,100,0,2,"seq_97",FALSE,FALSE,"TN","GENECONV"
"598",1e-05,0.005,100,0,2,"seq_98",FALSE,FALSE,"TN","GENECONV"
"599",1e-05,0.005,100,0,2,"seq_99",FALSE,FALSE,"TN","GENECONV"
"600",1e-05,0.005,100,0,2,"seq_100",FALSE,FALSE,"TN","GENECONV"
"601",1,0.01,100,1,3,"seq_1",FALSE,FALSE,"TN","GENECONV"
"602",1,0.01,100,1,3,"seq_2",FALSE,FALSE,"TN","GENECONV"
"603",1,0.01,100,1,3,"seq_3",FALSE,FALSE,"TN","GENECONV"
"604",1,0.01,100,1,3,"seq_4",FALSE,FALSE,"TN","GENECONV"
"605",1,0.01,100,1,3,"seq_5",FALSE,FALSE,"TN","GENECONV"
"606",1,0.01,100,1,3,"seq_6",FALSE,FALSE,"TN","GENECONV"
"607",1,0.01,100,1,3,"seq_7",FALSE,FALSE,"TN","GENECONV"
"608",1,0.01,100,1,3,"seq_8",FALSE,FALSE,"TN","GENECONV"
"609",1,0.01,100,1,3,"seq_9",FALSE,FALSE,"TN","GENECONV"
"610",1,0.01,100,1,3,"seq_10",FALSE,FALSE,"TN","GENECONV"
"611",1,0.01,100,1,3,"seq_11",FALSE,FALSE,"TN","GENECONV"
"612",1,0.01,100,1,3,"seq_12",FALSE,FALSE,"TN","GENECONV"
"613",1,0.01,100,1,3,"seq_13",FALSE,FALSE,"TN","GENECONV"
"614",1,0.01,100,1,3,"seq_14",FALSE,FALSE,"TN","GENECONV"
"615",1,0.01,100,1,3,"seq_15",FALSE,FALSE,"TN","GENECONV"
"616",1,0.01,100,1,3,"seq_16",FALSE,FALSE,"TN","GENECONV"
"617",1,0.01,100,1,3,"seq_17",FALSE,FALSE,"TN","GENECONV"
"618",1,0.01,100,1,3,"seq_18",FALSE,FALSE,"TN","GENECONV"
"619",1,0.01,100,1,3,"seq_19",FALSE,FALSE,"TN","GENECONV"
"620",1,0.01,100,1,3,"seq_20",FALSE,FALSE,"TN","GENECONV"
"621",1,0.01,100,1,3,"seq_21",FALSE,FALSE,"TN","GENECONV"
"622",1,0.01,100,1,3,"seq_22",FALSE,FALSE,"TN","GENECONV"
"623",1,0.01,100,1,3,"seq_23",FALSE,FALSE,"TN","GENECONV"
"624",1,0.01,100,1,3,"seq_24",FALSE,FALSE,"TN","GENECONV"
"625",1,0.01,100,1,3,"seq_25",FALSE,FALSE,"TN","GENECONV"
"626",1,0.01,100,1,3,"seq_26",FALSE,FALSE,"TN","GENECONV"
"627",1,0.01,100,1,3,"seq_27",FALSE,FALSE,"TN","GENECONV"
"628",1,0.01,100,1,3,"seq_28",FALSE,FALSE,"TN","GENECONV"
"629",1,0.01,100,1,3,"seq_29",FALSE,FALSE,"TN","GENECONV"
"630",1,0.01,100,1,3,"seq_30",FALSE,FALSE,"TN","GENECONV"
"631",1,0.01,100,1,3,"seq_31",FALSE,FALSE,"TN","GENECONV"
"632",1,0.01,100,1,3,"seq_32",FALSE,FALSE,"TN","GENECONV"
"633",1,0.01,100,1,3,"seq_33",FALSE,FALSE,"TN","GENECONV"
"634",1,0.01,100,1,3,"seq_34",FALSE,FALSE,"TN","GENECONV"
"635",1,0.01,100,1,3,"seq_35",FALSE,FALSE,"TN","GENECONV"
"636",1,0.01,100,1,3,"seq_36",FALSE,FALSE,"TN","GENECONV"
"637",1,0.01,100,1,3,"seq_37",FALSE,FALSE,"TN","GENECONV"
"638",1,0.01,100,1,3,"seq_38",FALSE,FALSE,"TN","GENECONV"
"639",1,0.01,100,1,3,"seq_39",FALSE,FALSE,"TN","GENECONV"
"640",1,0.01,100,1,3,"seq_40",FALSE,FALSE,"TN","GENECONV"
"641",1,0.01,100,1,3,"seq_41",FALSE,FALSE,"TN","GENECONV"
"642",1,0.01,100,1,3,"seq_42",FALSE,FALSE,"TN","GENECONV"
"643",1,0.01,100,1,3,"seq_43",FALSE,FALSE,"TN","GENECONV"
