mut,rec,seqLen,dualInf,rep,generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
0.000010,0.00010,2500,0.05,3,213,10000,1.255049504950495,6.0,0.0025145709514617903,0.028617507778108113,0.0447034835815429,3994,45.301
0.0010,1.0E-7,2500,0.1,1,213,10000,11.984554455445545,25.0,3.125000000000007E-6,0.22124973186570907,0.9999999999999999,20,200.8071
0.0010,0.010,100,1,2,213,10000,34.80990099009901,58.0,5.8593750000000035E-6,0.21205254466287118,1.0,14,200.133
0.000010,0.00010,2500,0.5,1,213,10000,2.2859405940594058,6.0,0.011444091796875014,0.1346908473968506,0.1525878906250002,2993,50.8508
0.0000010,0.0010,2500,1,2,213,10000,0.039603960396039604,2.0,0.10000000000000002,0.9988650000000001,1.0,7796,5.2215
0.010,0.000010,5000,0.05,1,213,10000,91.2910891089109,228.0,6.992933996051715E-64,4.765170587278447E-52,2.0857238066756432E-49,1,1797.1719
0.00010,0.00010,100,0.05,3,213,10000,5.712673267326733,14.0,0.0018750000000000008,0.8581219791666747,1.0,430,61.0301
0.000010,0.000010,5000,0.05,1,213,10000,0.9136633663366337,3.0,0.001341104507446288,0.04809016361832618,0.06437301635742183,4726,51.8934
1.0E-7,0.0000010,100,0.5,2,213,10000,0.0,0.0,0.008583068847656253,0.017186164855957035,0.022888183593750007,9956,0.1516
0.0000010,0.00010,5000,0.25,1,213,10000,0.24237623762376237,2.0,0.03125,0.31534609374999995,0.46874999999999994,9204,32.588
0.0000010,0.0010,1000,0.5,2,213,10000,0.039603960396039604,2.0,0.10000000000000002,0.9980949999999998,1.0,8988,4.4569
0.0010,0.00010,5000,0.25,1,213,10000,30.862376237623764,52.0,2.0345052083333356E-5,0.12018398552751419,0.5787037037037039,14,200.6575
0.010,0.0010,1000,0.25,2,213,10000,72.84871287128713,156.0,2.2631551721742123E-63,1.210826307928722E-51,5.760105155710665E-49,1,1797.467
0.00010,0.000010,100,0.5,1,213,10000,5.547128712871287,17.0,0.009999999999999995,0.8509006875000014,0.9999999999999998,651,59.0215
0.00010,0.0000010,100,0.05,1,213,10000,5.19009900990099,15.0,0.005000000000000002,0.8591317083333415,1.0,684,60.008
0.0000010,0.0010,5000,0.05,3,213,10000,0.019801980198019802,1.0,0.05000000000000001,0.49938,0.5,9812,31.0178
0.0000010,0.000010,1000,0.05,1,213,10000,0.019801980198019802,1.0,0.10000000000000002,0.9985350000000001,1.0,9709,16.6003
1.0E-7,0.000010,5000,1,2,213,10000,0.0,0.0,0.25,0.49985,0.5,9993,26.0041
0.000010,0.000010,100,0.25,1,213,10000,0.7837623762376238,4.0,0.013563368055555565,0.2544333111798507,0.27126736111111127,3805,49.7827
1.0E-7,0.010,2500,0.05,2,213,10000,0.0,0.0,0.058593750000000014,0.11718164062500003,0.11718750000000003,9855,5.98
0.000010,0.010,1000,1,2,213,10000,0.5726732673267326,3.0,0.057870370370370385,0.597062499999981,0.6944444444444445,1680,24.6475
0.000010,0.0000010,2500,0.25,2,213,10000,0.2906930693069307,2.0,0.048225308641975356,0.4796477141203874,0.578703703703704,8697,47.5394
0.000010,1.0E-7,100,0.1,3,213,10000,1.1508910891089108,4.0,0.003973642985026044,0.08135166212365397,0.1271565755208333,4713,51.8559
0.000010,0.0000010,1000,1,3,213,10000,0.7374257425742574,4.0,0.019531250000000014,0.23392814127604683,0.2604166666666668,2996,42.0918
0.00010,0.0010,2500,0.25,1,213,10000,5.538613861386138,13.0,0.005000000000000002,0.8567368576388908,1.0,337,57.744
1.0E-7,0.0000010,100,0.25,2,213,10000,0.5188118811881188,2.0,1.5087425708770766E-5,2.2984712384641176E-4,3.0174851417541515E-4,5235,26.2441
0.00010,0.000010,2500,1,3,213,10000,5.238415841584159,12.0,0.006250000000000002,0.6450373124999982,0.7500000000000001,384,59.9882
0.0000010,0.010,2500,0.5,1,213,10000,0.2,2.0,0.0016276041666666678,0.0182316623263878,0.032552083333333336,5704,6.2853
1.0E-7,1.0E-7,100,0.1,1,213,10000,0.0,0.0,2.5460030883550644E-4,3.394585917703808E-4,3.3946707844734214E-4,9995,0.0168
0.00010,0.0010,2500,1,1,213,10000,3.4285148514851485,11.0,0.0028935185185185197,0.23899465804239076,0.3472222222222222,1534,66.5925
0.0010,0.0000010,100,1,1,213,10000,30.20257425742574,52.0,3.5156250000000092E-6,0.2112205270860629,1.0000000000000007,11,201.151
0.010,0.010,5000,1,3,213,10000,55.380594059405944,102.0,4.38544452118209E-87,8.96779558820915E-71,1.1226737974224495E-67,1,1797.8983
0.010,0.010,1000,0.1,1,213,10000,58.27405940594059,161.0,1.3183834432321104E-65,2.05552294869908E-54,3.0720560830456753E-51,1,1798.3265
0.010,0.010,5000,0,3,213,10000,64.87564356435644,136.0,1.4985886199727075E-83,3.109189473558799E-66,2.7621985443333157E-63,1,1798.2372
1.0E-7,1.0E-7,1000,0.05,3,213,10000,0.0,0.0,0.043945312500000014,0.08788623046875,0.08789062500000004,9997,0.0047
0.010,0.0000010,5000,0.1,1,213,10000,77.1029702970297,113.0,7.168849991890087E-68,5.023784360376317E-56,5.695416474762579E-53,1,1798.0741
1.0E-7,0.000010,5000,0.25,1,213,10000,0.0,0.0,0.15625000000000003,0.15625000000000003,0.15625000000000003,10000,22.0
0.000010,0.0000010,5000,0.1,1,213,10000,0.19722772277227724,2.0,0.07500000000000002,0.9848133333333341,1.0,7128,35.6977
1.0E-7,0.0000010,100,1,2,213,10000,0.019801980198019802,1.0,0.31250000000000006,0.62496875,0.625,9943,0.1628
1.0E-7,1.0E-7,100,1,3,213,10000,0.0,0.0,0.5625,0.74998125,0.75,9998,0.0058
0.00010,0.0000010,1000,0.05,3,213,10000,3.6493069306930694,10.0,3.472222222222227E-4,0.5933512499999508,0.8333333333333341,910,66.6577
0.00010,0.0010,2500,0.5,2,213,10000,2.655049504950495,12.0,0.002034505208333333,0.16215817751707096,0.2712673611111103,2440,67.2139
0.0000010,1.0E-7,100,0.05,1,213,10000,0.03920792079207921,1.0,0.08333333333333337,0.8322930555554463,0.8333333333333334,6617,28.6417
0.000010,1.0E-7,2500,0.5,3,213,10000,0.44712871287128714,3.0,0.10000000000000002,0.9856350000000006,1.0,7832,19.312
0.0010,0.00010,1000,0.5,1,213,10000,27.774059405940594,58.0,5.086263020833338E-6,0.09618867411705612,0.5787037037037036,19,200.6308
0.0000010,0.0010,1000,1,1,213,10000,0.0,0.0,0.008138020833333348,0.08125556098091197,0.09765625000000008,9453,26.653
0.00010,0.000010,5000,0.05,2,213,10000,5.617029702970297,14.0,0.005000000000000002,0.8582330208333356,0.9999999999999999,530,57.0897
0.000010,0.00010,5000,0.25,2,213,10000,0.5358415841584159,3.0,0.006103515625000001,0.11667037963867183,0.16276041666666663,7728,53.5265
1.0E-7,0.00010,5000,0.05,3,213,10000,0.0,0.0,0.003178914388020835,0.006377538045246455,0.012715657552083343,9933,15.033
0.010,0.0010,100,1,3,213,10000,97.32574257425743,143.0,2.6792327251580656E-64,2.786639765426838E-54,2.0000365123995557E-51,1,1797.7096
0.0010,0.000010,5000,1,1,213,10000,16.196831683168316,32.0,1.525878906250006E-5,0.07001846050479657,0.32552083333333376,21,201.1076
0.00010,0.000010,1000,0.1,1,213,10000,4.797227722772277,13.0,0.0013563368055555562,0.18507188208308437,0.36168981481481466,1658,69.5233
0.010,0.000010,1000,1,3,213,10000,122.96217821782179,216.0,1.83522559792389E-68,6.89816222726422E-57,1.9027618999273503E-53,1,1796.86
0.0010,0.010,2500,0.05,1,213,10000,30.82851485148515,55.0,4.166666666666669E-5,0.2073274222571404,1.0,15,200.5232
0.010,0.000010,1000,1,2,213,10000,117.85762376237624,177.0,8.391520795262152E-67,6.976131177348518E-55,3.3371580906810394E-52,1,1797.5659
0.010,0.0010,100,1,2,213,10000,80.83247524752475,173.0,4.2916127709377475E-65,2.9409444304778677E-53,3.6450665438479533E-50,1,1796.8134
1.0E-7,0.00010,5000,0.05,2,213,10000,0.039603960396039604,2.0,1.2572854757308968E-5,1.256920862942934E-4,1.257285475730896E-4,9803,6.0547
0.000010,0.00010,5000,0.25,3,213,10000,0.7469306930693069,4.0,0.0016973353922367094,0.019650556321721524,0.0301748514175415,4330,54.5905
0.0000010,0.00010,100,0.05,1,213,10000,0.03920792079207921,1.0,0.03750000000000001,0.36913874999999996,0.375,9662,36.467
0.00010,0.000010,5000,0.05,3,213,10000,4.194653465346534,15.0,0.0022605613425925953,0.2810509031528577,0.434027777777778,1585,65.947
0.000010,1.0E-7,2500,0.5,2,213,10000,0.39485148514851487,4.0,0.10000000000000002,0.9843800000000001,1.0,8692,27.5489
0.0000010,0.00010,2500,0,1,213,10000,0.0,0.0,0.037500000000000026,0.37437,0.37500000000000017,9907,1.3821
0.00010,0.0000010,1000,0.05,2,213,10000,2.675643564356436,8.0,0.0034722222222222246,0.5934012731480968,0.6944444444444452,1437,65.3386
0.0000010,0.00010,2500,1,1,213,10000,0.039603960396039604,2.0,0.0035156250000000023,0.035120917968750005,0.03515625000000003,9675,26.3564
0.00010,0.0010,2500,0.5,3,213,10000,3.006930693069307,11.0,0.0034722222222222246,0.5946661048417753,0.6944444444444445,1351,65.7448
1.0E-7,1.0E-7,100,1,2,213,10000,0.0,0.0,0.28125000000000006,0.5623734375,0.5625,9990,0.0365
0.0000010,0.00010,2500,0.05,1,213,10000,0.019801980198019802,1.0,0.037500000000000026,0.37450874999999995,0.37500000000000017,9927,39.0735
0.0010,0.00010,2500,0.05,1,213,10000,18.973663366336634,37.0,6.103515625000007E-6,0.11332011462574237,0.5208333333333333,11,201.1058
0.010,0.000010,2500,0.25,1,213,10000,86.3409900990099,134.0,3.801231637666333E-63,4.510517075282437E-52,4.0815413920744466E-49,1,1797.1863
0.000010,0.000010,2500,0.25,1,213,10000,1.6241584158415843,6.0,0.0029802322387695304,0.05396151542663573,0.07947285970052076,6037,55.7895
1.0E-7,0.0000010,100,1,3,213,10000,0.0,0.0,4.5262277126312283E-4,9.051550179719926E-4,9.052455425262457E-4,9996,13.0086
0.0000010,0.0010,100,1,1,213,10000,0.0,0.0,0.07500000000000002,0.7485537499999999,0.75,9389,17.0995
0.010,0.010,5000,0,2,213,10000,55.15207920792079,98.0,3.4062754624028876E-85,1.1448981445824194E-69,6.697010061120358E-66,1,1797.8756
1.0E-7,1.0E-7,1000,0.05,2,213,10000,0.0,0.0,0.01907348632812501,0.03813934326171876,0.03814697265625002,9995,26.0019
0.010,0.010,5000,1,2,213,10000,84.7170297029703,127.0,8.429560987345818E-83,9.816439203883907E-66,8.525304149176221E-63,1,1798.0402
0.00010,0.000010,2500,1,2,213,10000,5.97029702970297,16.0,0.005625000000000004,0.854531833333335,1.0,152,56.7832
0.00010,0.00010,5000,0.1,1,213,10000,5.3526732673267325,18.0,0.005000000000000002,0.8598408159722237,1.0,544,57.0977
1.0E-7,0.0000010,100,0.25,3,213,10000,0.0,0.0,0.001552204291025798,0.0031034772594765287,0.003104408582051596,9993,0.022
0.0010,1.0E-7,5000,0.25,1,213,10000,39.24237623762376,65.0,1.4062500000000015E-5,0.20229201554023996,1.0,14,200.8972
0.000010,1.0E-7,100,0.1,2,213,10000,1.7413861386138614,7.0,0.009536743164062509,0.12641547344348814,0.16954210069444445,5539,46.5781
0.000010,0.0000010,1000,1,2,213,10000,0.6102970297029703,3.0,0.018310546875000007,0.22727864583333335,0.2441406250000001,7165,50.2089
0.000010,0.0000010,2500,0.25,3,213,10000,0.4011881188118812,3.0,0.0021725893020629887,0.027569409906864174,0.038623809814453125,7981,53.0702
1.0E-7,0.000010,100,0.05,1,213,10000,0.0,0.0,0.0010184012353420268,0.001018401235342026,0.0010184012353420268,10000,3.0
1.0E-7,0.010,2500,0.05,3,213,10000,0.0,0.0,0.375,0.7498875,0.75,9537,0.1729
0.000010,0.010,1000,1,3,213,10000,1.04990099009901,5.0,0.012207031250000014,0.14361321682400277,0.1953125000000001,4793,28.7316
0.0000010,0.010,5000,0,1,213,10000,0.039603960396039604,2.0,0.037500000000000026,0.374435625,0.37500000000000017,9736,32.9211
0.0000010,0.0010,5000,0.05,2,213,10000,0.0594059405940594,2.0,0.0625,0.6238989583333333,0.7499999999999998,9924,31.1135
0.0000010,0.010,5000,1,1,213,10000,0.05900990099009901,2.0,0.08333333333333337,0.8318124999998907,0.8333333333333334,1301,2.4391
1.0E-7,0.000010,5000,1,3,213,10000,0.0,0.0,1.257285475730896E-4,2.514445222914219E-4,2.514570951461792E-4,9985,11.0153
0.0000010,0.0010,1000,0.5,3,213,10000,0.03920792079207921,1.0,0.07500000000000002,0.74902125,0.75,9664,6.7046
1.0E-7,0.0000010,100,0.5,3,213,10000,0.0,0.0,0.0703125,0.14060390625,0.140625,9997,15.0066
0.010,0.0010,1000,0.25,3,213,10000,91.6859405940594,141.0,1.2514342840054463E-65,1.1599576551779836E-54,7.776141960209184E-52,1,1798.1702
1.0E-7,0.000010,2500,0.05,1,213,10000,0.0,0.0,0.375,0.74983125,0.75,9993,0.0136
0.00010,0.00010,100,0.05,2,213,10000,4.305346534653466,12.0,0.003750000000000002,0.6543520156249962,1.0,1068,63.4792
0.0000010,0.0010,2500,1,3,213,10000,0.019801980198019802,1.0,0.006103515625000006,0.060940653483072926,0.06103515625000005,7947,23.1683
0.0010,0.010,100,1,3,213,10000,22.972079207920792,40.0,1.2874603271484397E-5,0.11065975273176507,0.5208333333333334,8,199.9507
0.010,0.000010,2500,1,1,213,10000,108.76831683168317,168.0,2.9802866464844254E-66,3.2181244823494566E-54,2.107034350511313E-51,1,1798.0944
0.000010,0.00010,100,1,1,213,10000,0.3940594059405941,3.0,0.10000000000000006,0.9855262500000004,1.0000000000000004,4961,26.2598
0.0010,1.0E-7,100,0.1,1,213,10000,20.373861386138614,39.0,1.8084490740740735E-6,0.14283705499720836,0.6944444444444438,14,200.8854
0.000010,0.00010,2500,0.05,2,213,10000,0.5544554455445545,4.0,0.013563368055555552,0.29270558298372545,0.36168981481481477,6536,58.0693
1.0E-7,0.00010,2500,0.25,3,213,10000,0.0,0.0,7.366907084360712E-5,1.4733077478013E-4,1.4733814168721424E-4,9995,19.0022
1.0E-7,0.000010,5000,0.1,2,213,10000,0.0,0.0,0.007152557373046876,0.007152557373046877,0.007152557373046876,9999,3.0016
1.0E-7,0.0010,100,0.25,1,213,10000,0.019801980198019802,1.0,0.003178914388020832,0.004238446553548695,0.004238552517361109,9411,0.3428
0.00010,0.000010,2500,0.25,2,213,10000,3.525940594059406,11.0,0.0036168981481481464,0.28930800491562514,0.4340277777777771,2819,58.6694
0.00010,0.0000010,5000,0.1,3,213,10000,1.9706930693069307,9.0,0.008333333333333342,0.7070819907406869,0.8333333333333335,4034,65.6005
0.0000010,0.00010,1000,0,2,213,10000,0.13821782178217823,2.0,0.08333333333333337,0.8326291666665573,0.8333333333333334,9585,1.5281
0.0010,0.010,100,0.1,2,213,10000,30.036633663366338,56.0,1.8750000000000032E-5,0.21419711470639805,1.0,13,199.9105
0.0010,0.010,5000,0.25,1,213,10000,34.10811881188119,61.0,2.1972656249999982E-5,0.17448540137283847,0.8333333333333336,13,200.435
0.0000010,0.00010,1000,1,2,213,10000,0.0,0.0,0.07500000000000002,0.7490025,0.75,9723,0.9631
0.0010,0.0000010,1000,0.05,1,213,10000,29.471089108910892,50.0,4.5211226851851907E-7,0.12204578224417177,0.578703703703704,12,200.6959
1.0E-7,0.010,5000,0.25,2,213,10000,0.0,0.0,0.0072337962962963,0.07232421875000072,0.07233796296296298,5706,0.3728
0.00010,0.000010,1000,1,1,213,10000,6.354059405940594,14.0,0.005000000000000006,0.8589877500000015,1.0000000000000002,330,58.5516
0.0000010,0.00010,5000,0.1,2,213,10000,0.0,0.0,0.37500000000000006,0.7488562500000001,0.7500000000000001,9890,32.1441
0.0000010,0.0010,2500,0.25,3,213,10000,0.0594059405940594,2.0,0.08333333333333337,0.8323222222221129,0.8333333333333335,9088,22.3015
0.010,0.000010,100,0.1,2,213,10000,87.67148514851485,151.0,2.5807859970803306E-65,1.1000143480310563E-52,9.01032684483904E-50,1,1797.3078
0.0010,0.0010,100,0.25,2,213,10000,27.57782178217822,45.0,6.510416666666674E-6,0.16745701773165497,0.8333333333333334,23,200.8682
0.000010,0.0010,5000,1,1,213,10000,0.07920792079207921,2.0,0.014467592592592587,0.2848093291859616,0.28935185185185186,8257,46.8988
0.000010,0.0000010,5000,0.05,2,213,10000,0.1778217821782178,3.0,0.03333333333333335,0.4923902083333334,0.5000000000000001,8958,47.8203
0.00010,0.0010,1000,1,3,213,10000,6.880990099009901,15.0,0.010000000000000004,0.8516566527777805,1.0,364,59.1292
0.000010,0.010,1000,0.05,3,213,10000,0.645940594059406,4.0,0.07500000000000002,0.9847504166666671,1.0,6094,13.923
1.0E-7,0.00010,1000,0.1,3,213,10000,0.0,0.0,0.010986328125000007,0.021968261718750003,0.021972656250000014,9986,10.0118
1.0E-7,1.0E-7,2500,0.1,3,213,10000,0.0,0.0,0.001716613769531249,0.0017166137695312496,0.001716613769531249,9994,0.0198
0.00010,0.010,2500,0.1,2,213,10000,3.2639603960396038,9.0,0.0014467592592592598,0.49511053843560576,0.6944444444444443,1250,61.768
0.0000010,0.000010,100,0.25,3,213,10000,1.596831683168317,5.0,3.1432136893272427E-4,0.0027653051074594264,0.0031432136893272435,7594,50.6714
0.0010,0.000010,100,0.25,3,213,10000,29.65247524752475,47.0,3.9062500000000145E-7,0.12328433584077611,0.5555555555555558,25,200.8327
0.010,0.00010,5000,0.5,3,213,10000,49.22316831683168,91.0,1.6059977494563802E-87,2.2807376357551342E-69,1.8711229957042074E-66,1,1797.5909
0.00010,0.0010,5000,0.05,1,213,10000,2.798019801980198,10.0,0.0028935185185185197,0.5132282061792828,0.6944444444444443,1579,64.9198
0.010,0.0000010,100,0.05,3,213,10000,81.78811881188119,127.0,7.528114450576392E-85,3.7781390110381E-69,4.677807489260456E-66,1,1797.5068
0.0000010,0.000010,100,0.5,3,213,10000,0.11485148514851486,2.0,0.0034332275390625043,0.034393558502197275,0.06866455078125011,9363,42.8689
0.000010,0.0000010,100,0.05,3,213,10000,1.2453465346534653,4.0,0.032552083333333384,0.36624906412760927,0.3906250000000006,4146,52.6995
0.0010,0.0000010,2500,0.5,1,213,10000,21.30792079207921,45.0,1.4648437500000032E-6,0.11062569272420587,0.5208333333333336,13,201.2071
0.0000010,1.0E-7,5000,0.1,3,213,10000,0.11722772277227722,2.0,0.10000000000000002,0.9984183333333334,1.0,9655,8.0834
0.000010,0.0000010,2500,1,1,213,10000,0.13861386138613863,3.0,0.08333333333333337,0.8187760416665528,0.8333333333333334,9371,42.116
0.000010,0.00010,100,0.25,1,213,10000,0.5041584158415842,4.0,0.004291534423828127,0.060104703903198255,0.07629394531250001,7246,49.3604
0.010,0.010,5000,0.25,2,213,10000,100.96356435643564,144.0,1.5838465156944057E-68,3.4754615578046735E-56,3.7325481409004814E-53,1,1797.2884
0.0010,0.000010,5000,0.25,3,213,10000,27.948118811881187,56.0,2.1093750000000045E-5,0.21560037109650743,1.0,15,201.0219
0.0000010,0.010,100,0,3,213,10000,0.03920792079207921,1.0,0.07500000000000002,0.74858375,0.75,9410,1.3104
0.0000010,0.00010,5000,1,3,213,10000,0.0,0.0,0.01406250000000001,0.14038101562499997,0.140625,9924,41.0577
0.00010,0.00010,5000,0.05,3,213,10000,6.011683168316831,17.0,0.005000000000000006,0.8574853125000073,1.0000000000000002,315,60.464
0.0000010,0.010,100,1,3,213,10000,0.0,0.0,0.07500000000000002,0.7487287499999999,0.75,1368,2.5049
0.0000010,0.00010,5000,0,3,213,10000,0.039603960396039604,2.0,0.10000000000000002,0.9982066666666669,1.0,9911,26.1348
0.00010,1.0E-7,100,0.1,2,213,10000,5.607128712871287,14.0,0.010000000000000004,0.8545105138888908,1.0000000000000002,521,59.4983
0.010,1.0E-7,5000,0.25,1,213,10000,75.89584158415842,153.0,9.492360791271563E-65,2.428417943387897E-53,1.399705552837689E-50,1,1797.7019
0.0000010,0.00010,100,0.1,1,213,10000,0.48237623762376236,2.0,0.0028610229492187526,0.028559637069702153,0.028610229492187535,6970,33.646
1.0E-7,0.000010,1000,0.1,1,213,10000,0.0,0.0,0.09374999999999999,0.1874859375,0.1875,9998,0.0071
0.010,1.0E-7,2500,0.1,3,213,10000,64.1849504950495,105.0,4.6401753389483114E-67,1.1652811375473784E-55,1.6018358835269377E-52,1,1798.1414
0.00010,0.00010,100,1,2,213,10000,5.755049504950495,16.0,1.0000000000000009E-4,0.8488173572222313,1.0,371,60.6753
0.0010,0.000010,2500,1,2,213,10000,14.858019801980198,28.0,6.179809570312507E-6,0.11239928498533686,0.5208333333333325,13,201.3008
0.00010,0.00010,100,0,2,213,10000,2.2546534653465344,9.0,4.1666666666666664E-4,0.3412193530092319,0.4166666666666666,2853,75.3225
1.0E-7,0.000010,100,0.5,1,213,10000,0.0,0.0,6.630216375924645E-4,0.0013254134046292163,0.001326043275184929,9989,16.9991
0.0000010,0.000010,100,1,3,213,10000,0.039603960396039604,2.0,0.001907348632812503,0.019043827056884767,0.019073486328125017,9661,19.5668
0.0000010,0.0000010,2500,0.1,2,213,10000,0.3722772277227723,3.0,0.0027157366275787354,0.007818209454417229,0.019311904907226562,7512,41.5911
0.0000010,0.010,2500,1,3,213,10000,0.019801980198019802,1.0,0.05000000000000001,0.49928249999999996,0.5,1178,2.849
1.0E-7,0.000010,2500,1,1,213,10000,0.0,0.0,0.041198730468750014,0.08238716125488282,0.08239746093750004,9969,0.0616
0.0010,0.010,2500,0.1,1,213,10000,35.29861386138614,58.0,9.375000000000016E-6,0.20400224502054842,1.0,14,200.7406
0.0000010,0.010,1000,0.9,2,213,10000,0.039603960396039604,2.0,0.07500000000000002,0.7487149999999999,0.75,1189,2.8385
0.0010,0.0010,2500,0.5,3,213,10000,37.91326732673267,60.0,1.1718750000000029E-5,0.2199522325354681,1.0,13,201.109
0.0000010,0.010,2500,0,3,213,10000,0.05900990099009901,2.0,0.10000000000000002,0.9991016666666668,1.0,9889,48.052
